time,text,full_name,country,platform
Sun Jan 20 23:57:53 +0000 2019,b'RT @MollyV178: Are you affected by the government shutdown?',,,I
Sun Jan 20 23:57:53 +0000 2019,"b'RT @RadioFreeTom: While I want my colleagues in government service to get paid, if Dems cave now to any ""deal,"" the only people who will be\xe2\x80\xa6'",,,I
Sun Jan 20 23:57:52 +0000 2019,"b'RT @CNN: President Trump says his proposal includes:\n\n\xe2\x96\xa0 3 years of legislative relief for 700,000 DACA recipients\n\n\xe2\x96\xa0 A 3-year extension of\xe2\x80\xa6'",,,
Sun Jan 20 23:57:52 +0000 2019,b'RT @SenThomTillis: My statement on the President\xe2\x80\x99s proposal to end the partial government #shutdown through a compromise on border security\xe2\x80\xa6',,,A
Sun Jan 20 23:57:52 +0000 2019,"b'RT @NewsHour: \xe2\x80\x9cThere was no government shutdown crisis before Trump created it,\xe2\x80\x9d Karine Jean-Pierre, chief public affairs officer for https\xe2\x80\xa6'",,,
Sun Jan 20 23:57:51 +0000 2019,b'GoFundMe launches \xe2\x80\x98Government Shutdown Direct Relief Fund\xe2\x80\x99 for federal workers https://t.co/sbaZPgU8mj',,,
Sun Jan 20 23:57:50 +0000 2019,"b'RT @RadioFreeTom: While I want my colleagues in government service to get paid, if Dems cave now to any ""deal,"" the only people who will be\xe2\x80\xa6'",,,I
Sun Jan 20 23:57:49 +0000 2019,b'RT @SenThomTillis: My statement on the President\xe2\x80\x99s proposal to end the partial government #shutdown through a compromise on border security\xe2\x80\xa6',,,
Sun Jan 20 23:57:49 +0000 2019,"b'@MollyV178 @Sweet_PeaBelle Does it matter? Government spends too much tax payer money as it is! Yes, STUPID, EVERYB\xe2\x80\xa6 https://t.co/BeeiYwZr0v'",,,P
Sun Jan 20 23:57:49 +0000 2019,"b'RT @DanCrenshawTX: Democrat\xe2\x80\x99s priorities:\n\n1. Being against anything Trump wants, even ""$1"" for border security\n.\n.\n.\n876. DACA protection\xe2\x80\xa6'",,,
Sun Jan 20 23:57:49 +0000 2019,"b'RT @HuffPost: ""Public opinion is getting away from Trump, both on the case for the wall and on citizen weariness with the government shutdo\xe2\x80\xa6'",,,A
Sun Jan 20 23:57:48 +0000 2019,"b""Loved this! Hysterical! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n'SNL' mocks shutdown fight with game show parody\n\nhttps://t.co/671OVOQggU""",,,A
Sun Jan 20 23:57:48 +0000 2019,b'RT @DailyMail: Melania tweets sweet inauguration photo as two year anniversary of Trump presidency falls on Day 30 of government shutdown h\xe2\x80\xa6',,,
Sun Jan 20 23:57:48 +0000 2019,b'RT @WMM_podcast: Government Shutdown Day #30 - remember #WordsMatter #WhereAreThePesos https://t.co/aClJSDisnI',,,I
Sun Jan 20 23:57:48 +0000 2019,"b'RT @AnnaBD20: ""Wow, just heard that my poll numbers with Hispanics has gone up 19%, to 50%.That is because they know the Border issue bette\xe2\x80\xa6'",,,I
Sun Jan 20 23:57:48 +0000 2019,b'RT @SenThomTillis: My statement on the President\xe2\x80\x99s proposal to end the partial government #shutdown through a compromise on border security\xe2\x80\xa6',,,
Mon Jan 21 23:59:59 +0000 2019,b'RT @CBSEveningNews: Unpaid federal workers are struggling to feed their families as the government shutdown lurches through its 31st day.\xe2\x80\xa6',,,I
Mon Jan 21 23:59:59 +0000 2019,b'RT @SenJohnHoeven: The president outlined a compromise proposal to strengthen border security &amp; end the partial government shutdown. Read m\xe2\x80\xa6',,,I
Mon Jan 21 23:59:59 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:59 +0000 2019,b'RT @washingtonpost: Trump voters now blame him for the government shutdown https://t.co/F4ArKXtNMO',,,
Mon Jan 21 23:59:59 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:59 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,A
Mon Jan 21 23:59:59 +0000 2019,b'@realDonaldTrump THE ONLY PLAYING GAMES IS YOU AND YOUR SHUTDOWN. HOLDING AMERICAN PEOPLE HOSTAGE. OPEN THE GOVERNM\xe2\x80\xa6 https://t.co/kRPZb7KpZa',,,
Mon Jan 21 23:59:59 +0000 2019,b'RT @DearAuntCrabby: Surprised? Not me!\n\nhttps://t.co/6e6GIFolj5',,,
Mon Jan 21 23:59:57 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,A
Mon Jan 21 23:59:57 +0000 2019,b'RT @gloriajn: Government Shutdown Prompts 4-Year-Old Junior Park Ranger to Help Clean Up National Park https://t.co/1lifwkqHW7',,,
Mon Jan 21 23:59:56 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,
Mon Jan 21 23:59:56 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,A
Mon Jan 21 23:59:56 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:55 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:55 +0000 2019,b'RT @DemWrite: Read this piece and RT if you would participate in an #EconomicWalkout - a cessation of all non-essential spending - from Feb\xe2\x80\xa6',,,
Mon Jan 21 23:59:54 +0000 2019,"b""Watters: 'The Gov't Would Be Open Now If We Had a Fair Media' https://t.co/nSr9Bghcfw""",,,
Mon Jan 21 23:59:54 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,
Mon Jan 21 23:59:54 +0000 2019,"b""RT @nogryskoWFED: We've updated our shutdown FAQ with more information about filing for unemployment, getting reimbursed for lost transit b\xe2\x80\xa6""",,,P
Mon Jan 21 23:59:54 +0000 2019,"b""If citizens of the United States don't get out and protest the government shutdown there simply hurting themselves\xe2\x80\xa6 https://t.co/V8AX9OPb6M""",,,A
Mon Jan 21 23:59:53 +0000 2019,b'RT @Jillibean557: I\xe2\x80\x99m calling for a total and complete shutdown of government until we can figure out what is going on in the swamp. Corrup\xe2\x80\xa6',,,I
Mon Jan 21 23:59:53 +0000 2019,"b'RT @kylegriffin1: 2,500 retailers are unable to take any form of food stamps due to the government shutdown, because they need to renew EBT\xe2\x80\xa6'",,,A
Mon Jan 21 23:59:53 +0000 2019,b'RT @DemWrite: Read this piece and RT if you would participate in an #EconomicWalkout - a cessation of all non-essential spending - from Feb\xe2\x80\xa6',,,P
Mon Jan 21 23:59:52 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:52 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:52 +0000 2019,b'The Most Wondrous State Parks to Visit During the Government Shutdown @atlasobscura https://t.co/dxlC56HkNR',,,
Mon Jan 21 23:59:51 +0000 2019,b'RT @RoKhanna: We must unequivocally reject the moral relativism of the claim that \xe2\x80\x9cboth sides\xe2\x80\x9d are to blame for the shutdown. Trump has shu\xe2\x80\xa6',,,I
Mon Jan 21 23:59:51 +0000 2019,"b""RT @JesseBWatters: Watters: 'The Gov't Would Be Open Now If We Had a Fair Media' https://t.co/mhFnb45tMf""",,,I
Mon Jan 21 23:59:51 +0000 2019,"b'RT @wildfiretoday: From aviation contracts to deals with vendors and even seasonal hiring, the partial federal government shutdown is cutti\xe2\x80\xa6'",,,I
Mon Jan 21 23:59:51 +0000 2019,b'@FAFSA i know the government is shutdown but damn HELP A G OUT',,,I
Mon Jan 21 23:59:51 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:50 +0000 2019,b'RT @washingtonpost: Trump voters now blame him for the government shutdown https://t.co/F4ArKXtNMO',,,A
Mon Jan 21 23:59:50 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,
Mon Jan 21 23:59:49 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,
Mon Jan 21 23:59:48 +0000 2019,b'RT @washingtonpost: Trump voters now blame him for the government shutdown https://t.co/F4ArKXtNMO',,,A
Mon Jan 21 23:59:48 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:47 +0000 2019,b'RT @VickySchulte6: Please share this message.  There is assistance for furloughed govt workers from bank and credit card fees as we go into\xe2\x80\xa6',,,
Mon Jan 21 23:59:47 +0000 2019,"b""@realDonaldTrump Trump just stop lying, there's no proof that your statement is true,we aren\xe2\x80\x99t winning your trade w\xe2\x80\xa6 https://t.co/bSAt0ZcVdV""",,,P
Mon Jan 21 23:59:47 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,A
Mon Jan 21 23:59:47 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,I
Mon Jan 21 23:59:46 +0000 2019,b'RT @bjcreigh: Trump desperately wants us to believe that \xe2\x80\x9cNo President in modern times has kept more promises than Donald Trump!\xe2\x80\x9d\n\nMeanwhil\xe2\x80\xa6',,,I
Mon Jan 21 23:59:45 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,A
Mon Jan 21 23:59:45 +0000 2019,b'RT @JYSexton: For those who want to make the shutdown a political contest: There is no wall. It would never actually get built. Trump shut\xe2\x80\xa6',,,
Mon Jan 21 23:59:45 +0000 2019,"b'RT @Myrmecos: Guys. The shutdown isn\xe2\x80\x99t ending, because the GOP does not want it to end. The people calling the shots want to break the gove\xe2\x80\xa6'",,,I
Mon Jan 21 23:59:45 +0000 2019,"b'RT @VOANews: VOA CONNECT\nGuided by their faith and civic duty, members of the Ahmadiyya Muslim Youth Association cleaned garbage at the Nat\xe2\x80\xa6'",,,A
Mon Jan 21 23:59:45 +0000 2019,"b'&lt;TSA workers are among the 420,000 federal employees working without pay during the partial government shutdown.\xe2\x80\xa6 https://t.co/ILmfVKGdtL'",,,A
Mon Jan 21 23:59:44 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,A
Mon Jan 21 23:59:43 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,A
Mon Jan 21 23:59:43 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:43 +0000 2019,b'RT @WMM_podcast: Government Shutdown Day #31 - remember #WordsMatter #WhereAreThePesos https://t.co/aClJSDisnI',,,P
Mon Jan 21 23:59:43 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,I
Mon Jan 21 23:59:43 +0000 2019,b'RT @snopes: The Border Patrol was unable to respond to our questions because their spokesperson was on furlough due to the government shutd\xe2\x80\xa6',,,I
Mon Jan 21 23:59:42 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,A
Mon Jan 21 23:59:42 +0000 2019,b'RT @cnni: Jon Bon Jovi offering free meals to federal workers during partial US government shutdown https://t.co/VoshXpGywP https://t.co/Bm\xe2\x80\xa6',,,I
Mon Jan 21 23:59:41 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:41 +0000 2019,"b'RT @MSNBC: According to a recent PBS NewsHour/ Marist Poll, the majority of Americans blame the president for the partial government shutdo\xe2\x80\xa6'",,,A
Mon Jan 21 23:59:39 +0000 2019,"b""RT @WFTV: Here's how the government shutdown could cause problems for the #Daytona500 https://t.co/xhiIeHtZAc #Nascar @LSeabrookWFTV https:\xe2\x80\xa6""",,,A
Mon Jan 21 23:59:39 +0000 2019,"b""RT @Trazlersgal: #JonBonJovi's restaurant to provide free meals to furloughed government workers - ABC News -  via @ABC https://t.co/CmJ9Fs\xe2\x80\xa6""",,,
Mon Jan 21 23:59:39 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,
Mon Jan 21 23:59:38 +0000 2019,b'RT @davlinnews: I just spoke with Nez Perce Tribal Council Member Chantel Eastman about the government shutdown. The Nimiipuu Health Clinic\xe2\x80\xa6',,,I
Mon Jan 21 23:59:37 +0000 2019,b'This government shutdown is bothering me...like how can I help??',,,I
Mon Jan 21 23:59:37 +0000 2019,b'RT @DemWrite: Read this piece and RT if you would participate in an #EconomicWalkout - a cessation of all non-essential spending - from Feb\xe2\x80\xa6',,,A
Mon Jan 21 23:59:37 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,
Mon Jan 21 23:59:37 +0000 2019,b'House passes bill to end US government shutdown without border wall money https://t.co/XEcVAnToS6',,,
Mon Jan 21 23:59:37 +0000 2019,b'RT @DemWrite: Read this piece and RT if you would participate in an #EconomicWalkout - a cessation of all non-essential spending - from Feb\xe2\x80\xa6',,,I
Mon Jan 21 23:59:37 +0000 2019,"b""RT @JesseBWatters: Watters: 'The Gov't Would Be Open Now If We Had a Fair Media' https://t.co/mhFnb45tMf""",,,I
Mon Jan 21 23:59:36 +0000 2019,b'RT @washingtonpost: Trump voters now blame him for the government shutdown https://t.co/F4ArKXtNMO',,,
Mon Jan 21 23:59:35 +0000 2019,b'RT @joncoopertweets: I really like this idea! Let me know if you\xe2\x80\x99d participate in an #EconomicWalkout \xe2\x80\x94 a cessation of all non-essential sp\xe2\x80\xa6',,,
Mon Jan 21 23:59:34 +0000 2019,"b""RT @rafaelshimunov: Sr Trump official admitting aim of shutdown is to break government backs up @sarahkendzior's @andreachalupa's arguments\xe2\x80\xa6""",,,
Mon Jan 21 23:59:34 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,A
Mon Jan 21 23:59:33 +0000 2019,"b""RT @JesseBWatters: Watters: 'The Gov't Would Be Open Now If We Had a Fair Media' https://t.co/mhFnb45tMf""",,,I
Mon Jan 21 23:59:32 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:32 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,A
Mon Jan 21 23:59:29 +0000 2019,b'RT @KassandraSeven: @Kris_Sacrebleu I like the new fundraiser that @gofundme set up themselves. \n\nFundraiser by Direct Impact Fund : Govern\xe2\x80\xa6',,,I
Mon Jan 21 23:59:29 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached. \n\nUsing a government shutdown as a negotiating tactic is wrong.\xe2\x80\xa6',,,A
Mon Jan 21 23:59:29 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:29 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:29 +0000 2019,b'RT @DerekCressman: Reminder: A Senior WH Official Says Trump Admin Doesn\xe2\x80\x99t Want Most Gov\xe2\x80\x99t Workers To Ever Return\n\nThe senior official told\xe2\x80\xa6',,,A
Mon Jan 21 23:59:29 +0000 2019,b'RT @SalishLodgeSpa: Salish Lodge &amp; Spa recognizes the burden placed on Federal Employees during this time. For the remainder of the Governm\xe2\x80\xa6',,,A
Mon Jan 21 23:59:28 +0000 2019,b'RT @queenofbelair: how TSA acting during this government shutdown: https://t.co/PUC8MO8iKl',,,I
Mon Jan 21 23:59:27 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:27 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:26 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,A
Mon Jan 21 23:59:26 +0000 2019,"b'RT @ChrisJZullo: @realDonaldTrump Mitch McConnell used nuclear option to tamper with Supreme Court, budget trick to ram through 1% tax cut,\xe2\x80\xa6'",,,A
Mon Jan 21 23:59:26 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:26 +0000 2019,b'RT @washingtonpost: Trump voters now blame him for the government shutdown https://t.co/F4ArKXtNMO',,,A
Mon Jan 21 23:59:26 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,I
Mon Jan 21 23:59:26 +0000 2019,b'RT @PalestinePR: Trump is under the complete control of the Israel Lobby as contract to build the Wall is awarded to an Israeli company.  M\xe2\x80\xa6',,,A
Mon Jan 21 23:59:26 +0000 2019,b'RT @washingtonpost: Trump voters now blame him for the government shutdown https://t.co/F4ArKXtNMO',,,A
Mon Jan 21 23:59:25 +0000 2019,b'RT @washingtonpost: Trump voters now blame him for the government shutdown https://t.co/F4ArKXtNMO',,,I
Mon Jan 21 23:59:25 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached. \n\nUsing a government shutdown as a negotiating tactic is wrong.\xe2\x80\xa6',,,I
Mon Jan 21 23:59:25 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,
Mon Jan 21 23:59:24 +0000 2019,"b'You, sir, appear to be irrelevant as President. And your self-attributed government shutdown has made 800,000 hard\xe2\x80\xa6 https://t.co/nak7FvUME7'","Biltmore Forest, NC",United States,I
Mon Jan 21 23:59:24 +0000 2019,"b""RT @JesseBWatters: Watters: 'The Gov't Would Be Open Now If We Had a Fair Media' https://t.co/mhFnb45tMf""",,,I
Mon Jan 21 23:59:24 +0000 2019,b'RT @loriamontgomery: Dark clouds gathering in Michigan for \xe2\x81\xa6@realDonaldTrump\xe2\x81\xa9. Via \xe2\x81\xa6@mviser\xe2\x81\xa9  https://t.co/d6Sp0gFHVn',,,P
Mon Jan 21 23:59:23 +0000 2019,b'RT @joncoopertweets: Jon Bon Jovi\xe2\x80\x99s NJ restaurant announced that federal workers are welcome to a free meal. JBJ Soul Kitchen is a non-prof\xe2\x80\xa6',,,A
Mon Jan 21 23:59:23 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:22 +0000 2019,"b'RT @kylegriffin1: 2,500 retailers are unable to take any form of food stamps due to the government shutdown, because they need to renew EBT\xe2\x80\xa6'",,,A
Mon Jan 21 23:59:22 +0000 2019,b'RT @KamalaHarris: This is not a game. Hundreds of thousands of Americans are being punished over a useless and costly wall. When will their\xe2\x80\xa6',,,I
Mon Jan 21 23:59:22 +0000 2019,"b'RT @Essence: This is the longest shutdown in American history, and the consequences are far reaching #MLKDay: https://t.co/K1AMjlfV0G'",,,A
Mon Jan 21 23:59:22 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,I
Mon Jan 21 23:59:21 +0000 2019,b'Trump voters now blame him for the government shutdown https://t.co/ke6xOD5lo3 LIBERAL FUCKING NEWS. THESE GUYS NEV\xe2\x80\xa6 https://t.co/tnuGOIu0BA',,,
Mon Jan 21 23:59:21 +0000 2019,"b""RT @ryanlcooper: Jimmy Carter's dumbass attorney general more or less invented the government shutdown out of whole cloth. previously witho\xe2\x80\xa6""",,,I
Mon Jan 21 23:59:21 +0000 2019,b'RT @RoKhanna: We must unequivocally reject the moral relativism of the claim that \xe2\x80\x9cboth sides\xe2\x80\x9d are to blame for the shutdown. Trump has shu\xe2\x80\xa6',,,I
Mon Jan 21 23:59:21 +0000 2019,b'RT @Crazzyintheusa: Government shutdown. https://t.co/UtDXrkwqoU',,,A
Mon Jan 21 23:59:21 +0000 2019,b'RT @NewsHour: Many survivors of domestic violence rely on government-funded programs to keep them safe and financially stable in times of c\xe2\x80\xa6',,,
Mon Jan 21 23:59:20 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,I
Mon Jan 21 23:59:20 +0000 2019,b'RT @washingtonpost: Trump voters now blame him for the government shutdown https://t.co/F4ArKXtNMO',,,I
Mon Jan 21 23:59:20 +0000 2019,b'RT @davlinnews: I just spoke with Nez Perce Tribal Council Member Chantel Eastman about the government shutdown. The Nimiipuu Health Clinic\xe2\x80\xa6',,,I
Mon Jan 21 23:59:20 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,I
Mon Jan 21 23:59:20 +0000 2019,b'RT @SenJohnHoeven: The president outlined a compromise proposal to strengthen border security &amp; end the partial government shutdown. Read m\xe2\x80\xa6',,,I
Mon Jan 21 23:59:20 +0000 2019,"b'RT @CFR_org: In the midst of the longest US government shutdown in history, members of Congress have found a rare area of bipartisan cooper\xe2\x80\xa6'",,,A
Mon Jan 21 23:59:19 +0000 2019,b'RT @MarkWarner: A lot of people are going through tough times because of the shutdown. The government should not be kicking people when the\xe2\x80\xa6',,,I
Mon Jan 21 23:59:19 +0000 2019,b'RT @WMM_podcast: Government Shutdown Day #31 - remember #WordsMatter #WhereAreThePesos https://t.co/aClJSDisnI',,,A
Mon Jan 21 23:59:17 +0000 2019,b'RT @AdamTuss: A downright dangerous situation has developed on the Memorial Bridge because of huge craters and potholes. This - as the gove\xe2\x80\xa6',,,
Mon Jan 21 23:59:17 +0000 2019,b'RT @DemWrite: Read this piece and RT if you would participate in an #EconomicWalkout - a cessation of all non-essential spending - from Feb\xe2\x80\xa6',,,A
Mon Jan 21 23:59:17 +0000 2019,"b""The warnings are getting starker: Trump's government shutdown is becoming catastrophic for the economy\xe2\x80\xa6 https://t.co/ebGogQIdUi""",,,
Mon Jan 21 23:59:17 +0000 2019,"b""RT @mcnees: If you're wondering how a government shutdown affects federally funded science, here's a good explanation from the last time it\xe2\x80\xa6""",,,
Mon Jan 21 23:59:17 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,A
Mon Jan 21 23:59:16 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:16 +0000 2019,"b'WEDNESDAY 1/23 DC: Join FEDERAL EMPLOYEES, their unions, organizations &amp; supporters: Demand to open up the governme\xe2\x80\xa6 https://t.co/EpdnTU6pLZ'",,,
Mon Jan 21 23:59:16 +0000 2019,b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 Some of the MAGA lame brains are gonna looooove the brief attention he paid to an assassinated African-America\xe2\x80\xa6 https://t.co/R0aMLD0diH',,,
Mon Jan 21 23:59:15 +0000 2019,"b""RT @hiltzikm: This argument over who's to blame for the shutdown is ridiculous. The default condition of the federal government is up and r\xe2\x80\xa6""",,,A
Mon Jan 21 23:59:15 +0000 2019,b'RT @WMM_podcast: Government Shutdown Day #31 - remember #WordsMatter #WhereAreThePesos https://t.co/aClJSDisnI',,,P
Mon Jan 21 23:59:15 +0000 2019,b'RT @SenWarren: Federal workers are not bargaining chips. @realDonaldTrump and @SenateMajLdr McConnell must end this shutdown and re-open th\xe2\x80\xa6',,,
Mon Jan 21 23:59:14 +0000 2019,b'RT @DerekCressman: Reminder: A Senior WH Official Says Trump Admin Doesn\xe2\x80\x99t Want Most Gov\xe2\x80\x99t Workers To Ever Return\n\nThe senior official told\xe2\x80\xa6',,,I
Mon Jan 21 23:59:14 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:14 +0000 2019,b'Trump voters now blame him for the government shutdown https://t.co/kZP96VdkUN',,,
Mon Jan 21 23:59:14 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,I
Mon Jan 21 23:59:14 +0000 2019,"b'RT @TomthunkitsMind: Trump has said that federal workers are ""the biggest fan of the ongoing partial government shutdown."" Here are the fac\xe2\x80\xa6'",,,
