Wed Jan 23 23:59:33 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:33 +0000 2019,"b'RT @davidmbrentwood: @ABC ""This is a very negative part of history"" says the man who now owns the LONGEST GOVERNMENT SHUTDOWN in history....'",,,
Wed Jan 23 23:59:32 +0000 2019,"b'RT @RepAdamSchiff: The shutdown\xe2\x80\x99s impact on federal workers is bad enough, but the FBI is also losing counter-terrorism sources and is unab\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:32 +0000 2019,b'RT @brianarerick: 30K in Las Vegas area could face eviction if shutdown continues https://t.co/E8yII0migz via @reviewjournal',,,A
Wed Jan 23 23:59:32 +0000 2019,b'RT @RonBrownstein: Washington has lived through divided government for all but 14 of the past 50 years. Has never had a shutdown this long.\xe2\x80\xa6',,,A
Wed Jan 23 23:59:32 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:31 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,I
Wed Jan 23 23:59:30 +0000 2019,"b'RT @nprpolitics: JUST IN: In a letter to House Speaker Nancy Pelosi, President Trump says he plans to deliver the State of the Union addres\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:30 +0000 2019,b'@LindseyGrahamSC @realDonaldTrump 72% BLAME TRUMP FOR SHUTDOWN..TRUMP PROUD TO SHUTDOWN GOVERNMENT N OWN IT..',,,A
Wed Jan 23 23:59:30 +0000 2019,"b'RT @kylegriffin1: The White House is requesting a list of programs that would be hurt if the government shutdown lasts into March or April,\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:29 +0000 2019,"b'Prayer, pushups and poker: Can bipartisan friendships end the shutdown? They did in 2013 (featuring @NICDInstitute)\xe2\x80\xa6 https://t.co/mguxwovMil'",,,
Wed Jan 23 23:59:29 +0000 2019,"b'RT @JohnStossel: The problem here isn\xe2\x80\x99t the government shutdown, it is the fact that the government thinks it needs to approve beer labels.\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:29 +0000 2019,b'RT @sparksjls: Friendly reminder that the only reason the government is shutdown is Trump decided he wouldn\xe2\x80\x99t sign a clean CR after Ann Cou\xe2\x80\xa6',,,
Wed Jan 23 23:59:29 +0000 2019,b'RT @SethAbramson: Just gonna throw out a 100% plausible hypothetical here: that this entire government shutdown is little more than a caree\xe2\x80\xa6',,,
Wed Jan 23 23:59:29 +0000 2019,"b""RT @dodo: Here's how the government shutdown is hurting animals \xf0\x9f\x98\x94 https://t.co/tULN1MMPaJ""",,,A
Wed Jan 23 23:59:29 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,I
Wed Jan 23 23:59:28 +0000 2019,"b'RT @kylegriffin1: Nancy Pelosi: ""There is serious and justified concern that this president would shut down the government any time he does\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:28 +0000 2019,"b'News lead this time next year: ""Today marks Day #398 of the government shutdown, with no end in sight...""\xe2\x80\xa6 https://t.co/uC6Pzy6jmC'",,,
Wed Jan 23 23:59:28 +0000 2019,"b'RT @CNN: Here are just some of the direct effects of the partial government shutdown, the longest in US history \xe2\x80\x94 now in its 33rd day https\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:27 +0000 2019,"b'RT @kylegriffin1: Nancy Pelosi: ""There is serious and justified concern that this president would shut down the government any time he does\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:26 +0000 2019,"b""Let's be very clear: Mitch McConnell and Republicans have essentially sacrificed the U.S. Senate to serve Trump dur\xe2\x80\xa6 https://t.co/8nXZxhCsD7""",,,
Wed Jan 23 23:59:26 +0000 2019,b'RT @DisavowTrump20: BREAKING: Nancy Pelosi has blocked Trump\xe2\x80\x99s State of the Union address amid his shutdown of the government. \n\nRETWEET if\xe2\x80\xa6',,,I
Wed Jan 23 23:59:26 +0000 2019,"b'RT @45Exhausted: @CNN @realDonaldTrump @senatemajldr @LindseyGrahamSC Trump, McConnell   Graham &amp; GOP are responsible for this shutdown. En\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:26 +0000 2019,"b""RT @MSNBC: According to new CBS News poll, 71% say a border wall isn't worth a government shutdown. \n\nhttps://t.co/wDyLpgAnRt""",,,I
Wed Jan 23 23:59:25 +0000 2019,"b'@lisamurkowski @SenMcSallyAZ @SenCoryGardner @scottforflorida @senatorlsakson EACH DAY THE SHUTDOWN CONTINUES, AVIA\xe2\x80\xa6 https://t.co/cvHNaMrEpq'",,,
Wed Jan 23 23:59:25 +0000 2019,"b""RT @HillaryClinton: The government shutdown is by far the longest in U.S. history. It's put hundreds of thousands of people under financial\xe2\x80\xa6""",,,A
Wed Jan 23 23:59:25 +0000 2019,b'RT @lancemann: @LindseyGrahamSC @realDonaldTrump Please tell me how the State of the Union is strong in the midst of a government shutdown\xe2\x80\xa6',,,I
Wed Jan 23 23:59:25 +0000 2019,"b'RT @SaysHummingbird: McConnell calls votes to get workers their pay ""absolutely pointless"" as he continues to block the reopening of govern\xe2\x80\xa6'",,,
Wed Jan 23 23:59:24 +0000 2019,b'Ok so my professor starts on the topic of the government shutdown and he is talking about how the national parks ar\xe2\x80\xa6 https://t.co/FZEe5dKNZ8',,,I
Wed Jan 23 23:59:24 +0000 2019,"b'RT @RepAdamSchiff: The shutdown\xe2\x80\x99s impact on federal workers is bad enough, but the FBI is also losing counter-terrorism sources and is unab\xe2\x80\xa6'",,,
Wed Jan 23 23:59:24 +0000 2019,b'RT @kylegriffin1: Tim Kaine again asked for consent to take up a House-passed bill that would fund every agency and department impacted by\xe2\x80\xa6',,,A
Wed Jan 23 23:59:24 +0000 2019,b'RT @Lexual__: JSYK: Consequences of the Government Shutdown https://t.co/PwAXslSHN6',,,I
Wed Jan 23 23:59:24 +0000 2019,"b'RT @SaysHummingbird: McConnell calls votes to get workers their pay ""absolutely pointless"" as he continues to block the reopening of govern\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:24 +0000 2019,"b'$BTC US Government Shutdown Derailed Bitcoin ETF Talks, Says VanEck CEO https://t.co/DiNgbfvwyA https://t.co/GnDDH7aotq'",,,
Wed Jan 23 23:59:24 +0000 2019,b'RT @SBelle1950: Only 6 Democrats voted for federal employees to get their checks despite shutdown. 6!! It failed because of the Democrats.\xe2\x80\xa6',,,
Wed Jan 23 23:59:24 +0000 2019,"b'RT @CNN: Here are just some of the direct effects of the partial government shutdown, the longest in US history \xe2\x80\x94 now in its 33rd day https\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:23 +0000 2019,"b'@senatemajldr, shame on you. This is your shutdown now. You are harming Americans while supporting corruption at th\xe2\x80\xa6 https://t.co/2fH6lfe1kU'",,,A
Wed Jan 23 23:59:23 +0000 2019,"b'RT @GOPChairwoman: Ridiculous.\n \nFirst Nancy Pelosi lied about \xe2\x80\x9csecurity concerns,\xe2\x80\x9d now this. \n \nWhy is she so desperate to prevent @realDo\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:23 +0000 2019,"b'RT @itsazul_: The U.S. government has been on shutdown for 4 weeks now, thousands of families unable to receive government benefits like fo\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:23 +0000 2019,b'RT @DisavowTrump20: BREAKING: Nancy Pelosi has blocked Trump\xe2\x80\x99s State of the Union address amid his shutdown of the government. \n\nRETWEET if\xe2\x80\xa6',,,A
Wed Jan 23 23:59:22 +0000 2019,b'RT @wchs8fox11: An annual retreat for Republican members of Congress at the Greenbrier has been postponed due to the government shutdown. h\xe2\x80\xa6',,,I
Wed Jan 23 23:59:22 +0000 2019,"b'RT @davidfrum: Americans respond to Lara Trump argument that government shutdown is a ""bit of pain"" worth it for the greater good of the bo\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:22 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,A
Wed Jan 23 23:59:20 +0000 2019,b'RT @RonBrownstein: Washington has lived through divided government for all but 14 of the past 50 years. Has never had a shutdown this long.\xe2\x80\xa6',,,
Wed Jan 23 23:59:20 +0000 2019,b'RT @bernabephoto: The U.S Government shutdown is affecting animals as well https://t.co/y0Hh9VDKir',,,I
Wed Jan 23 23:59:20 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,
Wed Jan 23 23:59:19 +0000 2019,"b'RT @nowthisnews: Federal workers just occupied a U.S. Senate building and stood silent for 33 minutes, one for every day of the government\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:19 +0000 2019,"b""RT @KamalaHarris: It's completely irresponsible that this president has kept the government closed for over a month. That\xe2\x80\x99s 33 days of anxi\xe2\x80\xa6""",,,I
Wed Jan 23 23:59:19 +0000 2019,"b'RT @BLUEPRINT_Q: 10) I think more important than the RIF, however, is the judicial shutdown underway and the resulting activation of the U.\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:18 +0000 2019,"b""RT @OccupyWallStNYC: 'This is a story of workers being abused, and of their unions struggling to resist that abuse. It ought to be understo\xe2\x80\xa6""",,,A
Wed Jan 23 23:59:18 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,I
Wed Jan 23 23:59:18 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,I
Wed Jan 23 23:59:18 +0000 2019,b'RT @vwegs: I\xe2\x80\x99m a nonbinary NASA intern. Nothing about my identity makes me any less capable of working in the government.\nThis administrati\xe2\x80\xa6',,,I
Wed Jan 23 23:59:18 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:18 +0000 2019,b'RT @NBCNews: Boeing warns that a prolonged government shutdown could hurt its business and overall aviation industry - @CNBC https://t.co/R\xe2\x80\xa6',,,
Wed Jan 23 23:59:18 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,
Wed Jan 23 23:59:18 +0000 2019,b'RT @mitchellvii: A new ridiculous #FakePoll says only 7% of voters support giving Trump his wall funding to end the government shutdown.\n\nI\xe2\x80\xa6',,,A
Wed Jan 23 23:59:18 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:17 +0000 2019,b'RT @MrFilmkritik: Today Mitch McConnell blocked a vote on a bill to reopen the government for a FOURTH time.\n\nThis is your daily reminder t\xe2\x80\xa6',,,A
Wed Jan 23 23:59:17 +0000 2019,b'RT @unionveterans: UVC Executive Director @WillAttig took a stand for those affected by the government shutdown today during a peaceful pro\xe2\x80\xa6',,,A
Wed Jan 23 23:59:17 +0000 2019,"b'RT @Bornabrit1: HEY TRUMP \nGo do your SOTU Address at one of your \nF#CKING STUPID RALLIES.\n\nWhen U scream"" MEXICO will pay for the wall"" -A\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:17 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:17 +0000 2019,"b'RT @SaysHummingbird: McConnell calls votes to get workers their pay ""absolutely pointless"" as he continues to block the reopening of govern\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:17 +0000 2019,b'@Jim_Jordan @SpeakerPelosi It\xe2\x80\x99s time for you and other members of the GOP to stand up for the country and stop kowt\xe2\x80\xa6 https://t.co/0WXyFwDXF5',,,I
Wed Jan 23 23:59:17 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,I
Wed Jan 23 23:59:17 +0000 2019,b'RT @kylegriffin1: Tim Kaine again asked for consent to take up a House-passed bill that would fund every agency and department impacted by\xe2\x80\xa6',,,
Wed Jan 23 23:59:16 +0000 2019,"b'RT @RepAdamSchiff: The shutdown\xe2\x80\x99s impact on federal workers is bad enough, but the FBI is also losing counter-terrorism sources and is unab\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:16 +0000 2019,"b""RT @williamcson: Notice the two parties in the US supposedly can't come together quickly to pay government workers during the shutdown but\xe2\x80\xa6""",,,A
Wed Jan 23 23:59:16 +0000 2019,"b'RT @RepAdamSchiff: The shutdown\xe2\x80\x99s impact on federal workers is bad enough, but the FBI is also losing counter-terrorism sources and is unab\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:15 +0000 2019,"b'The problem here isn\xe2\x80\x99t the government shutdown, it is the fact that the government thinks it needs to approve beer\xe2\x80\xa6 https://t.co/JgOd3SKlaa'",,,
Wed Jan 23 23:59:15 +0000 2019,b'RT @MrFilmkritik: Today Mitch McConnell blocked a vote on a bill to reopen the government for a FOURTH time.\n\nThis is your daily reminder t\xe2\x80\xa6',,,I
Wed Jan 23 23:59:15 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:15 +0000 2019,"b'RT @RepAdamSchiff: The shutdown\xe2\x80\x99s impact on federal workers is bad enough, but the FBI is also losing counter-terrorism sources and is unab\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:15 +0000 2019,"b'RT @budwarren: @DeadlineWH @matthewamiller @NicolleDWallace Shutdown is an attack: damages government, lessens preparedness, degrades natio\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:14 +0000 2019,b'RT @TheLateSh0w: One silver lining of this government shutdown\xe2\x80\xa6 Now people are starting to see how a president can directly affect their li\xe2\x80\xa6',,,I
Wed Jan 23 23:59:14 +0000 2019,"b'RT @tedlieu: Coming up with rhymes will not end the government shutdown. \n\nAlso, here are some facts:\n\n-Violent crime is down\n\n-Property cr\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:14 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:14 +0000 2019,"b'RT @RepAdamSchiff: The shutdown\xe2\x80\x99s impact on federal workers is bad enough, but the FBI is also losing counter-terrorism sources and is unab\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:13 +0000 2019,b'RT @mariannefavro: San Jose Mayor Sam Liccardo just outlined a plan to protect renters who are federal employees from eviction during feder\xe2\x80\xa6',,,I
Wed Jan 23 23:59:13 +0000 2019,b'RT @bennyjohnson: HEY LOOK - It\xe2\x80\x99s Maxine Waters sitting in First Class on my flight to DC during the government shutdown.\n\nFancy.\n\nThis is\xe2\x80\xa6',,,A
Wed Jan 23 23:59:13 +0000 2019,b'RT @robreiner: The crisis at the border has been created by Trump. The crisis of federal employees is the shutdown created by Trump. The cr\xe2\x80\xa6',,,
Wed Jan 23 23:59:13 +0000 2019,b'RT @lilmsawkward: Day 33: government shutdown... I\xe2\x80\x99m bored https://t.co/7i91uQme8x',,,I
Wed Jan 23 23:59:13 +0000 2019,"b'RT @HuffPost: At a protest against the government shutdown, people held up messages like \xe2\x80\x9cLet me work\xe2\x80\x9d and \xe2\x80\x9cThis is \xe2\x80\x98America first?\xe2\x80\x99\xe2\x80\x9d on di\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:12 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:12 +0000 2019,"b'RT @MarkWarner: There\xe2\x80\x99s something called the Antideficiency Act, which basically says the government can only spend money that Congress has\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:12 +0000 2019,"b'RT @1stfd: 1st Family Dental with 13 locations in the Chicagoland, is offering FREE EMERGENCY DENTAL CARE to federal workers and their fami\xe2\x80\xa6'",,,
Wed Jan 23 23:59:11 +0000 2019,"b""RT @peltzmadeline: Tucker Carlson didn't mention the government shutdown but he did cover this: https://t.co/TaN2Q9chsx""",,,A
Wed Jan 23 23:59:11 +0000 2019,"b""RT @dodo: Here's how the government shutdown is hurting animals \xf0\x9f\x98\x94 https://t.co/tULN1MMPaJ""",,,
Wed Jan 23 23:59:11 +0000 2019,"b""RT @HillaryClinton: The government shutdown is by far the longest in U.S. history. It's put hundreds of thousands of people under financial\xe2\x80\xa6""",,,A
Wed Jan 23 23:59:10 +0000 2019,b'RT @DisavowTrump20: BREAKING: Nancy Pelosi has blocked Trump\xe2\x80\x99s State of the Union address amid his shutdown of the government. \n\nRETWEET if\xe2\x80\xa6',,,A
Wed Jan 23 23:59:10 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,I
Wed Jan 23 23:59:10 +0000 2019,b'RT @NPR: JUST IN: House Speaker Nancy Pelosi sent a letter to President Trump saying effectively the State of the Union is off until the go\xe2\x80\xa6',,,A
Wed Jan 23 23:59:10 +0000 2019,"b""RT @MiddleEastEye: This Syrian refugee is feeding free falafel to employees who weren't receiving their salaries after President Trump's go\xe2\x80\xa6""",,,I
Wed Jan 23 23:59:10 +0000 2019,b'RT @rob_sheridan: It\xe2\x80\x99s not \xe2\x80\x9ca sign\xe2\x80\x9d that they\xe2\x80\x99re \xe2\x80\x9cbracing for a lengthy funding lapse.\xe2\x80\x9d It\xe2\x80\x99s proof that they\xe2\x80\x99re using the shutdown as a hos\xe2\x80\xa6',,,A
Wed Jan 23 23:59:10 +0000 2019,b'@aerialimm government shutdown hitting us hard \xf0\x9f\x98\x9e',,,I
Wed Jan 23 23:59:10 +0000 2019,"b'RT @kylegriffin1: The White House is requesting a list of programs that would be hurt if the government shutdown lasts into March or April,\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:10 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,A
Wed Jan 23 23:59:10 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,I
Wed Jan 23 23:59:09 +0000 2019,"b'RT @nowthisnews: Federal workers just occupied a U.S. Senate building and stood silent for 33 minutes, one for every day of the government\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:09 +0000 2019,"b'RT @kylegriffin1: Nancy Pelosi: ""There is serious and justified concern that this president would shut down the government any time he does\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:08 +0000 2019,"b""Showdown: Trump pledges 'alternative' event after Pelosi blocks State of the Union https://t.co/a8yEqTtcfT #Q #QArmy #MAGA""",,,
Wed Jan 23 23:59:08 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,A
Wed Jan 23 23:59:08 +0000 2019,b'RT @scalzi: Your reminder that the GOP is using the shutdown to achieve the shrinkage of government and government oversight that it would\xe2\x80\xa6',,,A
Wed Jan 23 23:59:08 +0000 2019,b'@dr_gigster @CirclesNSummits @daveweigel Not sure what shutdown has to do with it. The bulk (60%) of federal govern\xe2\x80\xa6 https://t.co/B1v2NGYFIi',,,
Wed Jan 23 23:59:07 +0000 2019,"b'RT @SaysHummingbird: McConnell calls votes to get workers their pay ""absolutely pointless"" as he continues to block the reopening of govern\xe2\x80\xa6'",,,
Wed Jan 23 23:59:07 +0000 2019,"b""RT @RedNationRising: If the democrats want to promote their false outrage due to the government shutdown, why wouldn't the @HouseDemocrats\xe2\x80\xa6""",,,
Wed Jan 23 23:59:07 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:07 +0000 2019,"b'RT @TheGnudz: @GOPLeader This shutdown began when your party still ran all three branches of government. Now, rather than providing a check\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:07 +0000 2019,"b'RT @SaysHummingbird: McConnell calls votes to get workers their pay ""absolutely pointless"" as he continues to block the reopening of govern\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:07 +0000 2019,"b'RT @SaysHummingbird: McConnell calls votes to get workers their pay ""absolutely pointless"" as he continues to block the reopening of govern\xe2\x80\xa6'",,,
Wed Jan 23 23:59:07 +0000 2019,"b'RT @RepKatiePorter: At my town hall last night, community members told me they\xe2\x80\x99re worried about how the shutdown is hurting their families.\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:06 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,
Wed Jan 23 23:59:06 +0000 2019,"b'RT @kayleighmcenany: A new Fox poll found that a majority of voters said both the ""border situation"" and the ""government shutdown"" are ""maj\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:06 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,I
Wed Jan 23 23:59:06 +0000 2019,"b'RT @publiclandlvr: ""Government services are essential to a decent, livable, secure society \xe2\x80\x93 and the people who provide those services are\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:06 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,I
Wed Jan 23 23:59:06 +0000 2019,"b'RT @ABC: ""There is serious and justified concern that this president would shut down the government any time he does not get his way legisl\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:06 +0000 2019,"b""RT @KamalaHarris: It's completely irresponsible that this president has kept the government closed for over a month. That\xe2\x80\x99s 33 days of anxi\xe2\x80\xa6""",,,A
Wed Jan 23 23:59:05 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,A
Wed Jan 23 23:59:05 +0000 2019,"b'RT @BernieSanders: We don\xe2\x80\x99t need to create artificial crises like this government shutdown. We have enough real ones. Mr. President, end th\xe2\x80\xa6'",,,A
Wed Jan 23 23:59:05 +0000 2019,b'RT @TheEconomist: America\xe2\x80\x99s government shutdown is an act of economic self-harm https://t.co/xYDnEFTYO9',,,I
Wed Jan 23 23:59:05 +0000 2019,b'RT @MrFilmkritik: Today Mitch McConnell blocked a vote on a bill to reopen the government for a FOURTH time.\n\nThis is your daily reminder t\xe2\x80\xa6',,,I
Wed Jan 23 23:59:05 +0000 2019,"b""RT @MSNBC: According to new CBS News poll, 71% say a border wall isn't worth a government shutdown. \n\nhttps://t.co/IuJQpReE9g""",,,I
Wed Jan 23 23:59:05 +0000 2019,"b""RT @cnni: Here are just some of the direct effects of the partial US government shutdown, the longest in the United States' history \xe2\x80\x94 now i\xe2\x80\xa6""",,,I
Wed Jan 23 23:59:05 +0000 2019,b'RT @DisavowTrump20: BREAKING: Nancy Pelosi has blocked Trump\xe2\x80\x99s State of the Union address amid his shutdown of the government. \n\nRETWEET if\xe2\x80\xa6',,,A
Wed Jan 23 23:59:04 +0000 2019,"b""RT @dodo: Here's how the government shutdown is hurting animals \xf0\x9f\x98\x94 https://t.co/tULN1MMPaJ""",,,
Wed Jan 23 23:59:04 +0000 2019,"b'RT @brianschatz: This has to be the last shutdown. Lots of Smart DC Knowers about Things will roll their eyes, but if we reward this behavi\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:04 +0000 2019,b'@tariqnasheed NOT MANY OF US WORK FOR THE GOVERNMENT .BUT THE SHUTDOWN IS STARTING TO HUGELY  EFFECT THE PRIVELIGDEED.',,,A
Wed Jan 23 23:59:03 +0000 2019,"b""RT @SafetyPinDaily: Lara Trump: Shutdown 'A Little Bit Of Pain' But It's 'Bigger Than Any One Person' || via HuffPostPol https://t.co/WUi0F\xe2\x80\xa6""",,,I
Wed Jan 23 23:59:03 +0000 2019,"b'RT @BernieSanders: We don\xe2\x80\x99t need to create artificial crises like this government shutdown. We have enough real ones. Mr. President, end th\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:03 +0000 2019,b'@senrobportman @SenateFloor @POTUS Fund the government.  End the shutdown.  Then discuss immigration once and for a\xe2\x80\xa6 https://t.co/LmNqyXzCWc',,,
Wed Jan 23 23:59:03 +0000 2019,"b""RT @MSNBC: According to new CBS News poll, 71% say a border wall isn't worth a government shutdown. \n\nhttps://t.co/IuJQpReE9g""",,,I
Wed Jan 23 23:59:03 +0000 2019,"b'RT @CBSEveningNews: With tax filing season about to begin, hundreds of furloughed IRS employees are defying WH orders to return to work wit\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:03 +0000 2019,"b""RT @HillaryClinton: The government shutdown is by far the longest in U.S. history. It's put hundreds of thousands of people under financial\xe2\x80\xa6""",,,A
Wed Jan 23 23:59:03 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:03 +0000 2019,"b'RT @BernieSanders: We don\xe2\x80\x99t need to create artificial crises like this government shutdown. We have enough real ones. Mr. President, end th\xe2\x80\xa6'",,,I
Wed Jan 23 23:59:02 +0000 2019,b'RT @KamVTV: The Democrat politicians cannot say the government shutdown is hurting federal workers anymore considering the Democrat house j\xe2\x80\xa6',,,I
Wed Jan 23 23:59:02 +0000 2019,"b""RT @RepDwightEvans: .@POTUS: 800K federal workers &amp; contractors are struggling to make ends meet.\n\nThey're standing in lines to pick up foo\xe2\x80\xa6""",,,
Wed Jan 23 23:59:01 +0000 2019,"b""RT @tictoc: Government programs that don't align with Trump's agenda are going dark faster than favored ones during the shutdown.\n\nCritics\xe2\x80\xa6""",,,I
Wed Jan 23 23:59:01 +0000 2019,b'RT @MarkWarner: Held a roundtable with furloughed federal workers today at @PortCityBrew in Alexandria. Between the President\xe2\x80\x99s tariffs and\xe2\x80\xa6',,,I
Wed Jan 23 23:59:01 +0000 2019,b'RT @furtado_jess: And Nancy will make sure that the Government it Shutdown for a long time...\nSo she won\xe2\x80\x99t have to sit behind Trump while h\xe2\x80\xa6',,,I
Wed Jan 23 23:59:01 +0000 2019,b'RT @DisavowTrump20: BREAKING: Nancy Pelosi has blocked Trump\xe2\x80\x99s State of the Union address amid his shutdown of the government. \n\nRETWEET if\xe2\x80\xa6',,,
Wed Jan 23 23:59:01 +0000 2019,b'RT @SethAbramson: Just gonna throw out a 100% plausible hypothetical here: that this entire government shutdown is little more than a caree\xe2\x80\xa6',,,I
Wed Jan 23 23:59:00 +0000 2019,"b""RT @dodo: Here's how the government shutdown is hurting animals \xf0\x9f\x98\x94 https://t.co/tULN1MMPaJ""",,,I
